,school,date,count,school_year
5729,USC,2018-07-11,0,2017-2018
5730,USC,2018-07-15,0,2017-2018
5731,USC,2018-07-18,0,2017-2018
5732,USC,2018-07-23,0,2017-2018
5733,USC,2018-08-01,0,2018-2019
5734,USC,2018-08-06,0,2018-2019
5735,USC,2018-08-07,0,2018-2019
5736,USC,2018-08-09,0,2018-2019
5737,USC,2018-08-12,0,2018-2019
5738,USC,2018-08-14,0,2018-2019
5739,USC,2018-08-15,0,2018-2019
5740,USC,2018-08-16,0,2018-2019
5741,USC,2018-08-17,0,2018-2019
5742,USC,2018-08-20,0,2018-2019
5743,USC,2018-08-21,0,2018-2019
5744,USC,2018-08-22,0,2018-2019
5745,USC,2018-08-23,0,2018-2019
5746,USC,2018-08-24,0,2018-2019
5747,USC,2018-08-26,0,2018-2019
5748,USC,2018-08-27,0,2018-2019
5749,USC,2018-08-28,0,2018-2019
5750,USC,2018-08-29,0,2018-2019
5751,USC,2018-08-30,0,2018-2019
5752,USC,2018-08-31,0,2018-2019
5753,USC,2018-09-01,0,2018-2019
5754,USC,2018-09-02,0,2018-2019
5755,USC,2018-09-05,0,2018-2019
5756,USC,2018-09-06,0,2018-2019
5757,USC,2018-09-07,0,2018-2019
5758,USC,2018-09-08,0,2018-2019
5759,USC,2018-09-09,0,2018-2019
5760,USC,2018-09-10,0,2018-2019
5761,USC,2018-09-11,0,2018-2019
5762,USC,2018-09-12,0,2018-2019
5763,USC,2018-09-13,0,2018-2019
5764,USC,2018-09-14,0,2018-2019
5765,USC,2018-09-15,0,2018-2019
5766,USC,2018-09-16,0,2018-2019
5767,USC,2018-09-17,0,2018-2019
5768,USC,2018-09-18,0,2018-2019
5769,USC,2018-09-19,0,2018-2019
5770,USC,2018-09-20,0,2018-2019
5771,USC,2018-09-21,0,2018-2019
5772,USC,2018-09-24,0,2018-2019
5773,USC,2018-09-25,0,2018-2019
5774,USC,2018-09-26,0,2018-2019
5775,USC,2018-09-27,0,2018-2019
5776,USC,2018-09-28,0,2018-2019
5777,USC,2018-09-29,0,2018-2019
5778,USC,2018-09-30,0,2018-2019
5779,USC,2018-10-01,0,2018-2019
5780,USC,2018-10-02,0,2018-2019
5781,USC,2018-10-03,0,2018-2019
5782,USC,2018-10-04,0,2018-2019
5783,USC,2018-10-05,0,2018-2019
5784,USC,2018-10-06,0,2018-2019
5785,USC,2018-10-08,0,2018-2019
5786,USC,2018-10-09,0,2018-2019
5787,USC,2018-10-10,0,2018-2019
5788,USC,2018-10-11,0,2018-2019
5789,USC,2018-10-12,0,2018-2019
5790,USC,2018-10-13,0,2018-2019
5791,USC,2018-10-14,0,2018-2019
5792,USC,2018-10-16,0,2018-2019
5793,USC,2018-10-17,0,2018-2019
5794,USC,2018-10-18,0,2018-2019
5795,USC,2018-10-19,0,2018-2019
5796,USC,2018-10-20,0,2018-2019
5797,USC,2018-10-22,0,2018-2019
5798,USC,2018-10-23,0,2018-2019
5799,USC,2018-10-24,0,2018-2019
5800,USC,2018-10-25,0,2018-2019
5801,USC,2018-10-26,0,2018-2019
5802,USC,2018-10-27,0,2018-2019
5803,USC,2018-10-28,0,2018-2019
5804,USC,2018-10-29,0,2018-2019
5805,USC,2018-10-30,0,2018-2019
5806,USC,2018-10-31,1,2018-2019
5807,USC,2018-11-01,0,2018-2019
5808,USC,2018-11-02,0,2018-2019
5809,USC,2018-11-03,0,2018-2019
5810,USC,2018-11-04,0,2018-2019
5811,USC,2018-11-05,0,2018-2019
5812,USC,2018-11-06,0,2018-2019
5813,USC,2018-11-07,0,2018-2019
5814,USC,2018-11-08,0,2018-2019
5815,USC,2018-11-09,0,2018-2019
5816,USC,2018-11-10,0,2018-2019
5817,USC,2018-11-11,0,2018-2019
5818,USC,2018-11-12,0,2018-2019
5819,USC,2018-11-13,0,2018-2019
5820,USC,2018-11-14,0,2018-2019
5821,USC,2018-11-15,0,2018-2019
5822,USC,2018-11-16,0,2018-2019
5823,USC,2018-11-17,0,2018-2019
5824,USC,2018-11-18,0,2018-2019
5825,USC,2018-11-19,0,2018-2019
5826,USC,2018-11-20,0,2018-2019
5827,USC,2018-11-21,0,2018-2019
5828,USC,2018-11-24,0,2018-2019
5829,USC,2018-11-25,0,2018-2019
5830,USC,2018-11-27,0,2018-2019
5831,USC,2018-11-28,0,2018-2019
5832,USC,2018-11-29,0,2018-2019
5833,USC,2018-12-01,0,2018-2019
5834,USC,2018-12-02,0,2018-2019
5835,USC,2018-12-04,0,2018-2019
5836,USC,2018-12-05,0,2018-2019
5837,USC,2018-12-07,0,2018-2019
5838,USC,2018-12-11,0,2018-2019
5839,USC,2018-12-12,0,2018-2019
5840,USC,2018-12-19,0,2018-2019
5841,USC,2018-12-29,0,2018-2019
5842,USC,2019-01-07,0,2018-2019
5843,USC,2019-01-08,0,2018-2019
5844,USC,2019-01-09,0,2018-2019
5845,USC,2019-01-10,0,2018-2019
5846,USC,2019-01-11,0,2018-2019
5847,USC,2019-01-13,0,2018-2019
5848,USC,2019-01-14,0,2018-2019
5849,USC,2019-01-15,0,2018-2019
5850,USC,2019-01-16,0,2018-2019
5851,USC,2019-01-17,0,2018-2019
5852,USC,2019-01-18,0,2018-2019
5853,USC,2019-01-20,0,2018-2019
5854,USC,2019-01-21,0,2018-2019
5855,USC,2019-01-22,0,2018-2019
5856,USC,2019-01-23,0,2018-2019
5857,USC,2019-01-24,0,2018-2019
5858,USC,2019-01-25,0,2018-2019
5859,USC,2019-01-27,0,2018-2019
5860,USC,2019-01-28,0,2018-2019
5861,USC,2019-01-29,0,2018-2019
5862,USC,2019-01-30,0,2018-2019
5863,USC,2019-01-31,0,2018-2019
5864,USC,2019-02-01,0,2018-2019
5865,USC,2019-02-03,0,2018-2019
5866,USC,2019-02-04,1,2018-2019
5867,USC,2019-02-05,0,2018-2019
5868,USC,2019-02-06,1,2018-2019
5869,USC,2019-02-07,0,2018-2019
5870,USC,2019-02-08,0,2018-2019
5871,USC,2019-02-10,0,2018-2019
5872,USC,2019-02-11,0,2018-2019
5873,USC,2019-02-12,0,2018-2019
5874,USC,2019-02-13,0,2018-2019
5875,USC,2019-02-14,0,2018-2019
5876,USC,2019-02-15,0,2018-2019
5877,USC,2019-02-18,0,2018-2019
5878,USC,2019-02-20,0,2018-2019
5879,USC,2019-02-21,0,2018-2019
5880,USC,2019-02-22,0,2018-2019
5881,USC,2019-02-23,0,2018-2019
5882,USC,2019-02-25,0,2018-2019
5883,USC,2019-02-26,0,2018-2019
5884,USC,2019-02-27,0,2018-2019
5885,USC,2019-02-28,0,2018-2019
5886,USC,2019-03-01,0,2018-2019
5887,USC,2019-03-03,0,2018-2019
5888,USC,2019-03-04,0,2018-2019
5889,USC,2019-03-05,0,2018-2019
5890,USC,2019-03-06,0,2018-2019
5891,USC,2019-03-07,0,2018-2019
5892,USC,2019-03-10,0,2018-2019
5893,USC,2019-03-12,0,2018-2019
5894,USC,2019-03-14,0,2018-2019
5895,USC,2019-03-18,0,2018-2019
5896,USC,2019-03-19,0,2018-2019
5897,USC,2019-03-20,0,2018-2019
5898,USC,2019-03-21,1,2018-2019
5899,USC,2019-03-22,0,2018-2019
5900,USC,2019-03-23,0,2018-2019
5901,USC,2019-03-24,0,2018-2019
5902,USC,2019-03-25,0,2018-2019
5903,USC,2019-03-26,0,2018-2019
5904,USC,2019-03-27,0,2018-2019
5905,USC,2019-03-28,0,2018-2019
5906,USC,2019-03-29,0,2018-2019
5907,USC,2019-03-31,0,2018-2019
5908,USC,2019-04-01,0,2018-2019
5909,USC,2019-04-02,0,2018-2019
5910,USC,2019-04-03,1,2018-2019
5911,USC,2019-04-04,0,2018-2019
5912,USC,2019-04-05,0,2018-2019
5913,USC,2019-04-07,0,2018-2019
5914,USC,2019-04-08,0,2018-2019
5915,USC,2019-04-09,0,2018-2019
5916,USC,2019-04-10,0,2018-2019
5917,USC,2019-04-11,0,2018-2019
5918,USC,2019-04-12,0,2018-2019
5919,USC,2019-04-14,0,2018-2019
5920,USC,2019-04-15,0,2018-2019
5921,USC,2019-04-16,0,2018-2019
5922,USC,2019-04-17,0,2018-2019
5923,USC,2019-04-18,0,2018-2019
5924,USC,2019-04-19,1,2018-2019
5925,USC,2019-04-21,0,2018-2019
5926,USC,2019-04-22,0,2018-2019
5927,USC,2019-04-23,0,2018-2019
5928,USC,2019-04-24,0,2018-2019
5929,USC,2019-04-25,0,2018-2019
5930,USC,2019-04-26,0,2018-2019
5931,USC,2019-04-29,0,2018-2019
5932,USC,2019-04-30,0,2018-2019
5933,USC,2019-05-02,0,2018-2019
5934,USC,2019-05-04,0,2018-2019
5935,USC,2019-05-09,0,2018-2019
5936,USC,2019-05-14,0,2018-2019
5937,USC,2019-05-15,0,2018-2019
5938,USC,2019-05-21,0,2018-2019
5939,USC,2019-05-22,0,2018-2019
5940,USC,2019-05-24,0,2018-2019
5941,USC,2019-05-28,0,2018-2019
5942,USC,2019-05-29,0,2018-2019
5943,USC,2019-06-04,0,2018-2019
5944,USC,2019-06-05,0,2018-2019
5945,USC,2019-06-07,0,2018-2019
5946,USC,2019-06-11,0,2018-2019
5947,USC,2019-06-12,0,2018-2019
5948,USC,2019-06-13,0,2018-2019
5949,USC,2019-06-14,0,2018-2019
5950,USC,2019-06-18,0,2018-2019
5951,USC,2019-06-19,0,2018-2019
5952,USC,2019-06-25,0,2018-2019
5953,USC,2019-06-26,0,2018-2019
5954,USC,2019-07-10,0,2018-2019
5955,USC,2019-07-24,0,2018-2019
5956,USC,2019-07-31,0,2018-2019
5957,USC,2019-08-07,0,2019-2020
5958,USC,2019-08-08,0,2019-2020
5959,USC,2019-08-14,0,2019-2020
5960,USC,2019-08-17,0,2019-2020
5961,USC,2019-08-21,0,2019-2020
5962,USC,2019-08-23,0,2019-2020
5963,USC,2019-08-26,0,2019-2020
5964,USC,2019-08-27,0,2019-2020
5965,USC,2019-08-28,0,2019-2020
5966,USC,2019-08-29,1,2019-2020
5967,USC,2019-08-30,0,2019-2020
5968,USC,2019-08-31,0,2019-2020
5969,USC,2019-09-01,0,2019-2020
5970,USC,2019-09-04,0,2019-2020
5971,USC,2019-09-05,0,2019-2020
5972,USC,2019-09-06,0,2019-2020
5973,USC,2019-09-07,0,2019-2020
5974,USC,2019-09-08,0,2019-2020
5975,USC,2019-09-09,0,2019-2020
5976,USC,2019-09-10,0,2019-2020
5977,USC,2019-09-11,0,2019-2020
5978,USC,2019-09-12,0,2019-2020
5979,USC,2019-09-13,0,2019-2020
5980,USC,2019-09-14,0,2019-2020
5981,USC,2019-09-16,0,2019-2020
5982,USC,2019-09-17,0,2019-2020
5983,USC,2019-09-18,0,2019-2020
5984,USC,2019-09-19,0,2019-2020
5985,USC,2019-09-20,0,2019-2020
5986,USC,2019-09-22,0,2019-2020
5987,USC,2019-09-23,0,2019-2020
5988,USC,2019-09-24,0,2019-2020
5989,USC,2019-09-25,0,2019-2020
5990,USC,2019-09-26,0,2019-2020
5991,USC,2019-09-27,0,2019-2020
5992,USC,2019-09-28,0,2019-2020
5993,USC,2019-09-29,0,2019-2020
5994,USC,2019-09-30,0,2019-2020
5995,USC,2019-10-01,0,2019-2020
5996,USC,2019-10-02,0,2019-2020
5997,USC,2019-10-03,0,2019-2020
5998,USC,2019-10-04,0,2019-2020
5999,USC,2019-10-06,0,2019-2020
6000,USC,2019-10-07,0,2019-2020
6001,USC,2019-10-08,0,2019-2020
6002,USC,2019-10-09,0,2019-2020
6003,USC,2019-10-10,0,2019-2020
6004,USC,2019-10-11,0,2019-2020
6005,USC,2019-10-12,0,2019-2020
6006,USC,2019-10-13,0,2019-2020
6007,USC,2019-10-14,0,2019-2020
6008,USC,2019-10-15,0,2019-2020
6009,USC,2019-10-16,0,2019-2020
6010,USC,2019-10-19,0,2019-2020
6011,USC,2019-10-20,0,2019-2020
6012,USC,2019-10-21,0,2019-2020
6013,USC,2019-10-22,0,2019-2020
6014,USC,2019-10-23,0,2019-2020
6015,USC,2019-10-24,0,2019-2020
6016,USC,2019-10-25,0,2019-2020
6017,USC,2019-10-26,0,2019-2020
6018,USC,2019-10-27,0,2019-2020
6019,USC,2019-10-28,0,2019-2020
6020,USC,2019-10-29,0,2019-2020
6021,USC,2019-10-30,0,2019-2020
6022,USC,2019-10-31,0,2019-2020
6023,USC,2019-11-01,0,2019-2020
6024,USC,2019-11-02,0,2019-2020
6025,USC,2019-11-03,0,2019-2020
6026,USC,2019-11-04,0,2019-2020
6027,USC,2019-11-05,0,2019-2020
6028,USC,2019-11-06,0,2019-2020
6029,USC,2019-11-07,0,2019-2020
6030,USC,2019-11-08,0,2019-2020
6031,USC,2019-11-09,0,2019-2020
6032,USC,2019-11-10,0,2019-2020
6033,USC,2019-11-11,0,2019-2020
6034,USC,2019-11-12,0,2019-2020
6035,USC,2019-11-13,0,2019-2020
6036,USC,2019-11-14,0,2019-2020
6037,USC,2019-11-15,0,2019-2020
6038,USC,2019-11-16,0,2019-2020
6039,USC,2019-11-17,0,2019-2020
6040,USC,2019-11-18,0,2019-2020
6041,USC,2019-11-19,0,2019-2020
6042,USC,2019-11-20,0,2019-2020
6043,USC,2019-11-21,0,2019-2020
6044,USC,2019-11-22,0,2019-2020
6045,USC,2019-11-23,0,2019-2020
6046,USC,2019-11-24,0,2019-2020
6047,USC,2019-11-25,0,2019-2020
6048,USC,2019-11-26,0,2019-2020
6049,USC,2019-12-01,0,2019-2020
6050,USC,2019-12-02,0,2019-2020
6051,USC,2019-12-03,0,2019-2020
6052,USC,2019-12-04,0,2019-2020
6053,USC,2019-12-05,0,2019-2020
6054,USC,2019-12-09,0,2019-2020
6055,USC,2019-12-16,0,2019-2020
6056,USC,2019-12-27,0,2019-2020
6057,USC,2019-12-28,0,2019-2020
6058,USC,2020-01-06,0,2019-2020
6059,USC,2020-01-07,0,2019-2020
6060,USC,2020-01-13,0,2019-2020
6061,USC,2020-01-14,0,2019-2020
6062,USC,2020-01-15,0,2019-2020
6063,USC,2020-01-16,0,2019-2020
6064,USC,2020-01-17,0,2019-2020
6065,USC,2020-01-18,0,2019-2020
6066,USC,2020-01-19,0,2019-2020
6067,USC,2020-01-22,0,2019-2020
6068,USC,2020-01-23,0,2019-2020
6069,USC,2020-01-24,0,2019-2020
6070,USC,2020-01-26,0,2019-2020
6071,USC,2020-01-27,0,2019-2020
6072,USC,2020-01-28,1,2019-2020
6073,USC,2020-01-29,0,2019-2020
6074,USC,2020-01-30,0,2019-2020
6075,USC,2020-01-31,0,2019-2020
6076,USC,2020-02-01,0,2019-2020
6077,USC,2020-02-02,0,2019-2020
6078,USC,2020-02-03,0,2019-2020
6079,USC,2020-02-04,0,2019-2020
6080,USC,2020-02-05,0,2019-2020
6081,USC,2020-02-06,0,2019-2020
6082,USC,2020-02-07,0,2019-2020
6083,USC,2020-02-09,0,2019-2020
6084,USC,2020-02-10,0,2019-2020
6085,USC,2020-02-11,0,2019-2020
6086,USC,2020-02-12,0,2019-2020
6087,USC,2020-02-13,0,2019-2020
6088,USC,2020-02-14,0,2019-2020
6089,USC,2020-02-15,0,2019-2020
6090,USC,2020-02-16,0,2019-2020
6091,USC,2020-02-18,0,2019-2020
6092,USC,2020-02-19,0,2019-2020
6093,USC,2020-02-20,0,2019-2020
6094,USC,2020-02-21,0,2019-2020
6095,USC,2020-02-23,0,2019-2020
6096,USC,2020-02-24,0,2019-2020
6097,USC,2020-02-25,0,2019-2020
6098,USC,2020-02-26,0,2019-2020
6099,USC,2020-02-27,0,2019-2020
6100,USC,2020-02-28,0,2019-2020
6101,USC,2020-03-01,0,2019-2020
6102,USC,2020-03-02,0,2019-2020
6103,USC,2020-03-03,0,2019-2020
6104,USC,2020-03-04,0,2019-2020
6105,USC,2020-03-05,0,2019-2020
6106,USC,2020-03-06,0,2019-2020
6107,USC,2020-03-07,0,2019-2020
6108,USC,2020-03-08,0,2019-2020
6109,USC,2020-03-09,0,2019-2020
6110,USC,2020-03-10,0,2019-2020
6111,USC,2020-03-11,0,2019-2020
6112,USC,2020-03-12,0,2019-2020
6113,USC,2020-03-13,0,2019-2020
6114,USC,2020-03-14,0,2019-2020
6115,USC,2020-03-15,0,2019-2020
6116,USC,2020-03-16,0,2019-2020
6117,USC,2020-03-17,0,2019-2020
6118,USC,2020-03-18,0,2019-2020
6119,USC,2020-03-20,0,2019-2020
6120,USC,2020-03-23,0,2019-2020
6121,USC,2020-03-24,0,2019-2020
6122,USC,2020-03-25,0,2019-2020
6123,USC,2020-03-26,0,2019-2020
6124,USC,2020-03-27,0,2019-2020
6125,USC,2020-03-29,0,2019-2020
6126,USC,2020-03-30,0,2019-2020
6127,USC,2020-03-31,0,2019-2020
6128,USC,2020-04-01,0,2019-2020
6129,USC,2020-04-02,0,2019-2020
6130,USC,2020-04-03,0,2019-2020
6131,USC,2020-04-05,0,2019-2020
6132,USC,2020-04-06,0,2019-2020
6133,USC,2020-04-07,0,2019-2020
6134,USC,2020-04-08,0,2019-2020
6135,USC,2020-04-09,0,2019-2020
6136,USC,2020-04-10,0,2019-2020
6137,USC,2020-04-12,0,2019-2020
6138,USC,2020-04-13,1,2019-2020
6139,USC,2020-04-14,0,2019-2020
6140,USC,2020-04-15,0,2019-2020
6141,USC,2020-04-16,0,2019-2020
6142,USC,2020-04-19,0,2019-2020
6143,USC,2020-04-20,0,2019-2020
6144,USC,2020-04-21,0,2019-2020
6145,USC,2020-04-22,0,2019-2020
6146,USC,2020-04-23,0,2019-2020
6147,USC,2020-04-24,0,2019-2020
6148,USC,2020-04-26,0,2019-2020
6149,USC,2020-04-27,0,2019-2020
6150,USC,2020-04-28,0,2019-2020
6151,USC,2020-04-29,0,2019-2020
6152,USC,2020-04-30,0,2019-2020
6153,USC,2020-05-06,0,2019-2020
6154,USC,2020-05-07,0,2019-2020
6155,USC,2020-05-08,0,2019-2020
6156,USC,2020-05-09,0,2019-2020
6157,USC,2020-05-13,0,2019-2020
6158,USC,2020-05-14,0,2019-2020
6159,USC,2020-05-15,0,2019-2020
6160,USC,2020-05-17,0,2019-2020
6161,USC,2020-05-19,0,2019-2020
6162,USC,2020-05-20,0,2019-2020
6163,USC,2020-05-21,0,2019-2020
6164,USC,2020-05-26,0,2019-2020
6165,USC,2020-05-27,0,2019-2020
6166,USC,2020-05-28,0,2019-2020
6167,USC,2020-05-29,0,2019-2020
6168,USC,2020-05-30,0,2019-2020
6169,USC,2020-05-31,0,2019-2020
6170,USC,2020-06-01,0,2019-2020
6171,USC,2020-06-02,0,2019-2020
6172,USC,2020-06-03,0,2019-2020
6173,USC,2020-06-07,0,2019-2020
6174,USC,2020-06-09,0,2019-2020
6175,USC,2020-06-10,0,2019-2020
6176,USC,2020-06-11,0,2019-2020
6177,USC,2020-06-16,0,2019-2020
6178,USC,2020-06-17,0,2019-2020
6179,USC,2020-06-19,0,2019-2020
6180,USC,2020-06-22,0,2019-2020
6181,USC,2020-06-23,0,2019-2020
6182,USC,2020-06-24,0,2019-2020
6183,USC,2020-06-25,0,2019-2020
6184,USC,2020-06-26,0,2019-2020
6185,USC,2020-06-28,0,2019-2020
6186,USC,2020-06-29,0,2019-2020
6187,USC,2020-07-01,1,2019-2020
6188,USC,2020-07-02,0,2019-2020
6189,USC,2020-07-04,0,2019-2020
6190,USC,2020-07-06,0,2019-2020
6191,USC,2020-07-07,0,2019-2020
6192,USC,2020-07-08,0,2019-2020
6193,USC,2020-07-09,0,2019-2020
6194,USC,2020-07-10,0,2019-2020
6195,USC,2020-07-13,0,2019-2020
6196,USC,2020-07-14,0,2019-2020
6197,USC,2020-07-16,0,2019-2020
6198,USC,2020-07-22,0,2019-2020
6199,USC,2020-07-24,0,2019-2020
6200,USC,2020-07-30,0,2019-2020
6201,USC,2020-07-31,0,2019-2020
6202,USC,2020-08-04,0,2020-2021
6203,USC,2020-08-05,0,2020-2021
6204,USC,2020-08-06,0,2020-2021
6205,USC,2020-08-07,0,2020-2021
6206,USC,2020-08-11,0,2020-2021
6207,USC,2020-08-12,0,2020-2021
6208,USC,2020-08-14,0,2020-2021
6209,USC,2020-08-18,0,2020-2021
6210,USC,2020-08-19,0,2020-2021
6211,USC,2020-08-20,0,2020-2021
6212,USC,2020-08-21,0,2020-2021
6213,USC,2020-08-22,0,2020-2021
6214,USC,2020-08-24,0,2020-2021
6215,USC,2020-08-25,0,2020-2021
6216,USC,2020-08-26,0,2020-2021
6217,USC,2020-08-27,0,2020-2021
6218,USC,2020-08-28,0,2020-2021
6219,USC,2020-08-31,0,2020-2021
6220,USC,2020-09-01,0,2020-2021
6221,USC,2020-09-02,0,2020-2021
6222,USC,2020-09-03,0,2020-2021
6223,USC,2020-09-04,0,2020-2021
6224,USC,2020-09-08,0,2020-2021
6225,USC,2020-09-09,0,2020-2021
6226,USC,2020-09-10,0,2020-2021
6227,USC,2020-09-11,0,2020-2021
6228,USC,2020-09-12,0,2020-2021
6229,USC,2020-09-14,0,2020-2021
6230,USC,2020-09-15,0,2020-2021
6231,USC,2020-09-17,0,2020-2021
6232,USC,2020-09-20,0,2020-2021
6233,USC,2020-09-21,0,2020-2021
6234,USC,2020-09-22,0,2020-2021
6235,USC,2020-09-23,0,2020-2021
6236,USC,2020-09-24,0,2020-2021
6237,USC,2020-09-25,0,2020-2021
6238,USC,2020-09-27,0,2020-2021
6239,USC,2020-09-28,0,2020-2021
6240,USC,2020-09-29,0,2020-2021
6241,USC,2020-09-30,0,2020-2021
6242,USC,2020-10-01,0,2020-2021
6243,USC,2020-10-02,0,2020-2021
6244,USC,2020-10-05,0,2020-2021
6245,USC,2020-10-06,0,2020-2021
6246,USC,2020-10-07,0,2020-2021
6247,USC,2020-10-08,0,2020-2021
6248,USC,2020-10-09,0,2020-2021
6249,USC,2020-10-11,0,2020-2021
6250,USC,2020-10-12,0,2020-2021
6251,USC,2020-10-13,0,2020-2021
6252,USC,2020-10-14,0,2020-2021
6253,USC,2020-10-15,0,2020-2021
6254,USC,2020-10-16,0,2020-2021
6255,USC,2020-10-19,0,2020-2021
6256,USC,2020-10-20,0,2020-2021
6257,USC,2020-10-21,0,2020-2021
6258,USC,2020-10-22,0,2020-2021
6259,USC,2020-10-23,0,2020-2021
6260,USC,2020-10-26,0,2020-2021
6261,USC,2020-10-27,0,2020-2021
6262,USC,2020-10-28,0,2020-2021
6263,USC,2020-10-29,0,2020-2021
6264,USC,2020-10-30,0,2020-2021
6265,USC,2020-11-01,0,2020-2021
6266,USC,2020-11-02,0,2020-2021
6267,USC,2020-11-03,0,2020-2021
6268,USC,2020-11-04,0,2020-2021
6269,USC,2020-11-05,0,2020-2021
6270,USC,2020-11-06,0,2020-2021
6271,USC,2020-11-07,0,2020-2021
6272,USC,2020-11-09,0,2020-2021
6273,USC,2020-11-10,0,2020-2021
6274,USC,2020-11-11,0,2020-2021
6275,USC,2020-11-13,0,2020-2021
6276,USC,2020-11-14,0,2020-2021
6277,USC,2020-11-16,0,2020-2021
6278,USC,2020-11-17,0,2020-2021
6279,USC,2020-11-18,0,2020-2021
6280,USC,2020-11-20,0,2020-2021
6281,USC,2020-11-21,0,2020-2021
6282,USC,2020-11-22,0,2020-2021
6283,USC,2020-11-23,0,2020-2021
6284,USC,2020-11-25,0,2020-2021
6285,USC,2020-11-30,0,2020-2021
6286,USC,2020-12-01,0,2020-2021
6287,USC,2020-12-02,0,2020-2021
6288,USC,2020-12-04,0,2020-2021
6289,USC,2020-12-05,0,2020-2021
6290,USC,2020-12-06,0,2020-2021
6291,USC,2020-12-07,0,2020-2021
6292,USC,2020-12-08,0,2020-2021
6293,USC,2020-12-09,0,2020-2021
6294,USC,2020-12-11,0,2020-2021
6295,USC,2020-12-12,0,2020-2021
6296,USC,2020-12-13,0,2020-2021
6297,USC,2020-12-14,0,2020-2021
6298,USC,2020-12-16,0,2020-2021
6299,USC,2020-12-17,0,2020-2021
6300,USC,2020-12-18,0,2020-2021
6301,USC,2020-12-19,0,2020-2021
6302,USC,2020-12-21,0,2020-2021
6303,USC,2020-12-23,0,2020-2021
6304,USC,2020-12-29,0,2020-2021
6305,USC,2021-01-01,0,2020-2021
6306,USC,2021-01-02,0,2020-2021
6307,USC,2021-01-06,0,2020-2021
6308,USC,2021-01-08,0,2020-2021
6309,USC,2021-01-11,0,2020-2021
6310,USC,2021-01-13,0,2020-2021
6311,USC,2021-01-19,0,2020-2021
6312,USC,2021-01-20,0,2020-2021
6313,USC,2021-01-21,0,2020-2021
6314,USC,2021-01-22,0,2020-2021
6315,USC,2021-01-25,0,2020-2021
6316,USC,2021-01-26,0,2020-2021
6317,USC,2021-01-27,0,2020-2021
6318,USC,2021-01-28,0,2020-2021
6319,USC,2021-01-29,0,2020-2021
6320,USC,2021-02-01,0,2020-2021
6321,USC,2021-02-02,0,2020-2021
6322,USC,2021-02-03,0,2020-2021
6323,USC,2021-02-04,0,2020-2021
6324,USC,2021-02-05,0,2020-2021
6325,USC,2021-02-07,0,2020-2021
6326,USC,2021-02-08,0,2020-2021
6327,USC,2021-02-09,0,2020-2021
6328,USC,2021-02-10,0,2020-2021
6329,USC,2021-02-11,0,2020-2021
6330,USC,2021-02-12,0,2020-2021
6331,USC,2021-02-13,0,2020-2021
6332,USC,2021-02-15,0,2020-2021
6333,USC,2021-02-16,0,2020-2021
6334,USC,2021-02-17,0,2020-2021
6335,USC,2021-02-18,0,2020-2021
6336,USC,2021-02-19,0,2020-2021
6337,USC,2021-02-20,0,2020-2021
6338,USC,2021-02-22,0,2020-2021
6339,USC,2021-02-23,0,2020-2021
6340,USC,2021-02-24,0,2020-2021
6341,USC,2021-02-25,0,2020-2021
6342,USC,2021-02-26,0,2020-2021
6343,USC,2021-02-28,0,2020-2021
6344,USC,2021-03-01,0,2020-2021
6345,USC,2021-03-02,0,2020-2021
6346,USC,2021-03-03,0,2020-2021
6347,USC,2021-03-04,0,2020-2021
6348,USC,2021-03-05,0,2020-2021
6349,USC,2021-03-07,0,2020-2021
6350,USC,2021-03-08,0,2020-2021
6351,USC,2021-03-09,0,2020-2021
6352,USC,2021-03-10,0,2020-2021
6353,USC,2021-03-11,0,2020-2021
6354,USC,2021-03-12,0,2020-2021
6355,USC,2021-03-13,0,2020-2021
6356,USC,2021-03-14,0,2020-2021
6357,USC,2021-03-15,0,2020-2021
6358,USC,2021-03-16,0,2020-2021
6359,USC,2021-03-17,0,2020-2021
6360,USC,2021-03-18,0,2020-2021
6361,USC,2021-03-19,0,2020-2021
6362,USC,2021-03-20,0,2020-2021
6363,USC,2021-03-21,0,2020-2021
6364,USC,2021-03-22,0,2020-2021
6365,USC,2021-03-23,0,2020-2021
6366,USC,2021-03-25,0,2020-2021
6367,USC,2021-03-26,0,2020-2021
6368,USC,2021-03-29,0,2020-2021
6369,USC,2021-03-30,0,2020-2021
6370,USC,2021-03-31,0,2020-2021
6371,USC,2021-04-01,0,2020-2021
6372,USC,2021-04-02,0,2020-2021
6373,USC,2021-04-04,0,2020-2021
6374,USC,2021-04-05,0,2020-2021
6375,USC,2021-04-06,0,2020-2021
6376,USC,2021-04-08,0,2020-2021
6377,USC,2021-04-09,0,2020-2021
6378,USC,2021-04-12,0,2020-2021
6379,USC,2021-04-13,0,2020-2021
6380,USC,2021-04-14,0,2020-2021
6381,USC,2021-04-15,0,2020-2021
6382,USC,2021-04-16,0,2020-2021
6383,USC,2021-04-19,0,2020-2021
6384,USC,2021-04-20,0,2020-2021
6385,USC,2021-04-21,0,2020-2021
6386,USC,2021-04-22,0,2020-2021
6387,USC,2021-04-23,0,2020-2021
6388,USC,2021-04-25,0,2020-2021
6389,USC,2021-04-26,0,2020-2021
6390,USC,2021-04-27,0,2020-2021
6391,USC,2021-04-28,0,2020-2021
6392,USC,2021-04-29,0,2020-2021
6393,USC,2021-04-30,0,2020-2021
6394,USC,2021-05-18,0,2020-2021
