school,date,count,school_year,month
UF,2012-04-09,1,2011-2012,2012-04
UF,2012-04-10,1,2011-2012,2012-04
UF,2012-04-11,1,2011-2012,2012-04
UF,2012-04-12,1,2011-2012,2012-04
UF,2012-04-13,1,2011-2012,2012-04
UF,2012-04-16,1,2011-2012,2012-04
UF,2012-04-17,1,2011-2012,2012-04
UF,2012-04-18,1,2011-2012,2012-04
UF,2012-04-19,1,2011-2012,2012-04
UF,2012-04-20,1,2011-2012,2012-04
UF,2012-04-23,1,2011-2012,2012-04
UF,2012-04-24,1,2011-2012,2012-04
UF,2012-04-25,1,2011-2012,2012-04
UF,2012-05-15,1,2011-2012,2012-05
UF,2012-05-17,1,2011-2012,2012-05
UF,2012-05-22,1,2011-2012,2012-05
UF,2012-05-24,1,2011-2012,2012-05
UF,2012-05-29,1,2011-2012,2012-05
UF,2012-05-31,1,2011-2012,2012-05
UF,2012-06-05,1,2011-2012,2012-06
UF,2012-06-07,1,2011-2012,2012-06
UF,2012-06-12,1,2011-2012,2012-06
UF,2012-06-14,1,2011-2012,2012-06
UF,2012-06-19,1,2011-2012,2012-06
UF,2012-06-21,1,2011-2012,2012-06
UF,2012-07-03,1,2011-2012,2012-07
UF,2012-07-05,1,2011-2012,2012-07
UF,2012-07-10,1,2011-2012,2012-07
UF,2012-07-12,1,2011-2012,2012-07
UF,2012-07-17,1,2011-2012,2012-07
UF,2012-07-19,1,2011-2012,2012-07
UF,2012-07-24,1,2011-2012,2012-07
UF,2012-07-26,1,2011-2012,2012-07
UF,2012-08-22,1,2012-2013,2012-08
UF,2012-08-23,1,2012-2013,2012-08
UF,2012-08-24,1,2012-2013,2012-08
UF,2012-08-27,1,2012-2013,2012-08
UF,2012-08-28,1,2012-2013,2012-08
UF,2012-08-29,1,2012-2013,2012-08
UF,2012-08-30,1,2012-2013,2012-08
UF,2012-08-31,1,2012-2013,2012-08
UF,2012-09-04,1,2012-2013,2012-09
UF,2012-09-05,1,2012-2013,2012-09
UF,2012-09-06,1,2012-2013,2012-09
UF,2012-09-07,1,2012-2013,2012-09
UF,2012-09-10,1,2012-2013,2012-09
