school,date,count,school_year,month
UCSD,2020-05-24,0,2019-2020,2020-05
UCSD,2020-05-31,0,2019-2020,2020-05
UCSD,2020-06-07,0,2019-2020,2020-06
UCSD,2020-06-14,0,2019-2020,2020-06
UCSD,2020-06-21,0,2019-2020,2020-06
UCSD,2020-06-28,0,2019-2020,2020-06
UCSD,2020-07-05,0,2019-2020,2020-07
UCSD,2020-07-12,0,2019-2020,2020-07
UCSD,2020-07-19,0,2019-2020,2020-07
UCSD,2020-07-26,0,2019-2020,2020-07
UCSD,2020-08-02,0,2020-2021,2020-08
UCSD,2020-08-16,0,2020-2021,2020-08
UCSD,2020-08-23,0,2020-2021,2020-08
UCSD,2020-10-04,0,2020-2021,2020-10
UCSD,2020-10-11,0,2020-2021,2020-10
UCSD,2020-10-18,0,2020-2021,2020-10
UCSD,2020-10-25,0,2020-2021,2020-10
UCSD,2020-11-01,0,2020-2021,2020-11
UCSD,2020-11-08,0,2020-2021,2020-11
UCSD,2020-11-15,0,2020-2021,2020-11
UCSD,2020-11-22,0,2020-2021,2020-11
UCSD,2020-11-29,1,2020-2021,2020-11
UCSD,2020-12-06,0,2020-2021,2020-12
UCSD,2020-12-13,0,2020-2021,2020-12
UCSD,2020-12-20,0,2020-2021,2020-12
UCSD,2021-01-03,0,2020-2021,2021-01
UCSD,2021-01-10,0,2020-2021,2021-01
UCSD,2021-01-17,0,2020-2021,2021-01
UCSD,2021-01-24,0,2020-2021,2021-01
UCSD,2021-01-31,0,2020-2021,2021-01
UCSD,2021-02-07,0,2020-2021,2021-02
UCSD,2021-02-14,0,2020-2021,2021-02
UCSD,2021-02-21,0,2020-2021,2021-02
UCSD,2021-02-28,0,2020-2021,2021-02
UCSD,2021-03-07,0,2020-2021,2021-03
UCSD,2021-03-14,0,2020-2021,2021-03
UCSD,2021-03-28,0,2020-2021,2021-03
UCSD,2021-04-04,0,2020-2021,2021-04
UCSD,2021-04-11,0,2020-2021,2021-04
UCSD,2021-04-18,0,2020-2021,2021-04
UCSD,2021-04-25,0,2020-2021,2021-04
UCSD,2021-05-02,0,2020-2021,2021-05
UCSD,2021-05-09,0,2020-2021,2021-05
UCSD,2021-05-16,0,2020-2021,2021-05
UCSD,2021-05-23,1,2020-2021,2021-05
UCSD,2021-05-30,1,2020-2021,2021-05
UCSD,2021-06-06,1,2020-2021,2021-06
UCSD,2021-06-13,0,2020-2021,2021-06
UCSD,2021-06-20,0,2020-2021,2021-06
UCSD,2021-06-27,0,2020-2021,2021-06
UCSD,2021-07-22,0,2020-2021,2021-07
UCSD,2021-09-27,0,2021-2022,2021-09
UCSD,2021-10-04,0,2021-2022,2021-10
UCSD,2021-10-11,0,2021-2022,2021-10
UCSD,2021-10-18,0,2021-2022,2021-10
UCSD,2021-10-25,0,2021-2022,2021-10
UCSD,2021-11-01,0,2021-2022,2021-11
UCSD,2021-11-08,0,2021-2022,2021-11
UCSD,2021-11-15,0,2021-2022,2021-11
UCSD,2021-11-22,0,2021-2022,2021-11
UCSD,2021-11-29,0,2021-2022,2021-11
UCSD,2022-01-03,0,2021-2022,2022-01
UCSD,2022-01-10,0,2021-2022,2022-01
UCSD,2022-01-18,0,2021-2022,2022-01
UCSD,2022-01-24,0,2021-2022,2022-01
UCSD,2022-01-31,0,2021-2022,2022-01
UCSD,2022-02-07,0,2021-2022,2022-02
UCSD,2022-02-14,0,2021-2022,2022-02
UCSD,2022-02-22,0,2021-2022,2022-02
UCSD,2022-02-28,0,2021-2022,2022-02
UCSD,2022-03-07,0,2021-2022,2022-03
UCSD,2022-03-28,0,2021-2022,2022-03
UCSD,2022-04-04,0,2021-2022,2022-04
UCSD,2022-04-11,0,2021-2022,2022-04
UCSD,2022-04-18,0,2021-2022,2022-04
UCSD,2022-04-25,0,2021-2022,2022-04
UCSD,2022-05-02,0,2021-2022,2022-05
UCSD,2022-05-09,0,2021-2022,2022-05
UCSD,2022-05-16,1,2021-2022,2022-05
UCSD,2022-05-23,0,2021-2022,2022-05
UCSD,2022-05-31,0,2021-2022,2022-05
UCSD,2022-06-20,0,2021-2022,2022-06
UCSD,2022-07-18,0,2021-2022,2022-07
UCSD,2022-08-04,0,2022-2023,2022-08
UCSD,2022-08-11,0,2022-2023,2022-08
UCSD,2022-09-26,0,2022-2023,2022-09
UCSD,2022-10-03,0,2022-2023,2022-10
UCSD,2022-10-10,0,2022-2023,2022-10
UCSD,2022-10-17,0,2022-2023,2022-10
UCSD,2022-10-31,0,2022-2023,2022-10
UCSD,2022-11-07,1,2022-2023,2022-11
UCSD,2022-11-14,0,2022-2023,2022-11
UCSD,2022-11-21,0,2022-2023,2022-11
UCSD,2022-11-28,0,2022-2023,2022-11
UCSD,2022-11-29,0,2022-2023,2022-11
UCSD,2022-12-04,0,2022-2023,2022-12
UCSD,2022-12-23,0,2022-2023,2022-12
UCSD,2023-01-09,0,2022-2023,2023-01
UCSD,2023-01-17,0,2022-2023,2023-01
UCSD,2023-01-23,0,2022-2023,2023-01
UCSD,2023-01-30,0,2022-2023,2023-01
