school,date,count,school_year,month
York,2023-02-09,0,2022-2023,2023-02
York,2023-02-10,0,2022-2023,2023-02
York,2023-02-13,0,2022-2023,2023-02
York,2023-02-17,0,2022-2023,2023-02
York,2023-02-27,0,2022-2023,2023-02
York,2023-02-28,0,2022-2023,2023-02
York,2023-03-21,0,2022-2023,2023-03
York,2023-03-22,0,2022-2023,2023-03
York,2023-03-23,0,2022-2023,2023-03
York,2023-03-24,0,2022-2023,2023-03
York,2023-03-27,0,2022-2023,2023-03
York,2023-03-29,0,2022-2023,2023-03
York,2023-03-31,0,2022-2023,2023-03
York,2023-04-03,0,2022-2023,2023-04
York,2023-04-04,0,2022-2023,2023-04
York,2023-04-06,0,2022-2023,2023-04
York,2023-04-07,0,2022-2023,2023-04
York,2023-04-21,0,2022-2023,2023-04
York,2023-04-22,0,2022-2023,2023-04
York,2023-04-24,0,2022-2023,2023-04
York,2023-04-26,0,2022-2023,2023-04
