school,date,count,school_year,month
Georgetown,2012-06-06,1,2011-2012,2012-06
Georgetown,2012-06-14,1,2011-2012,2012-06
Georgetown,2012-06-19,1,2011-2012,2012-06
Georgetown,2012-07-10,1,2011-2012,2012-07
Georgetown,2012-07-11,1,2011-2012,2012-07
Georgetown,2012-07-16,1,2011-2012,2012-07
Georgetown,2012-07-19,1,2011-2012,2012-07
Georgetown,2012-07-20,1,2011-2012,2012-07
Georgetown,2012-07-23,1,2011-2012,2012-07
Georgetown,2012-07-25,1,2011-2012,2012-07
Georgetown,2012-07-31,1,2011-2012,2012-07
Georgetown,2012-08-02,1,2012-2013,2012-08
Georgetown,2012-08-03,1,2012-2013,2012-08
Georgetown,2012-08-12,1,2012-2013,2012-08
Georgetown,2012-08-13,1,2012-2013,2012-08
Georgetown,2012-08-15,1,2012-2013,2012-08
Georgetown,2012-08-16,1,2012-2013,2012-08
Georgetown,2012-08-23,1,2012-2013,2012-08
Georgetown,2012-08-28,1,2012-2013,2012-08
Georgetown,2012-08-29,1,2012-2013,2012-08
Georgetown,2012-08-30,1,2012-2013,2012-08
Georgetown,2012-08-31,1,2012-2013,2012-08
Georgetown,2012-09-05,1,2012-2013,2012-09
Georgetown,2012-09-06,1,2012-2013,2012-09
Georgetown,2012-09-07,1,2012-2013,2012-09
Georgetown,2012-09-09,1,2012-2013,2012-09
Georgetown,2012-09-11,1,2012-2013,2012-09
Georgetown,2012-09-13,1,2012-2013,2012-09
Georgetown,2012-09-14,1,2012-2013,2012-09
Georgetown,2012-09-17,1,2012-2013,2012-09
Georgetown,2012-09-18,1,2012-2013,2012-09
Georgetown,2012-09-21,1,2012-2013,2012-09
Georgetown,2012-09-23,1,2012-2013,2012-09
Georgetown,2012-09-25,1,2012-2013,2012-09
Georgetown,2012-09-28,1,2012-2013,2012-09
Georgetown,2012-09-30,1,2012-2013,2012-09
Georgetown,2012-10-02,1,2012-2013,2012-10
Georgetown,2012-10-05,1,2012-2013,2012-10
Georgetown,2012-10-12,1,2012-2013,2012-10
Georgetown,2012-10-14,1,2012-2013,2012-10
Georgetown,2012-10-16,1,2012-2013,2012-10
Georgetown,2012-10-18,1,2012-2013,2012-10
Georgetown,2012-10-19,1,2012-2013,2012-10
Georgetown,2012-10-20,1,2012-2013,2012-10
Georgetown,2012-10-23,1,2012-2013,2012-10
Georgetown,2012-10-24,1,2012-2013,2012-10
Georgetown,2012-10-25,1,2012-2013,2012-10
Georgetown,2012-10-26,1,2012-2013,2012-10
Georgetown,2012-10-28,1,2012-2013,2012-10
Georgetown,2012-10-29,1,2012-2013,2012-10
Georgetown,2012-10-30,1,2012-2013,2012-10
Georgetown,2012-10-31,1,2012-2013,2012-10
Georgetown,2012-11-02,1,2012-2013,2012-11
Georgetown,2012-11-03,1,2012-2013,2012-11
Georgetown,2012-11-05,1,2012-2013,2012-11
Georgetown,2012-11-06,1,2012-2013,2012-11
Georgetown,2012-11-09,1,2012-2013,2012-11
Georgetown,2012-11-10,1,2012-2013,2012-11
Georgetown,2012-11-12,1,2012-2013,2012-11
Georgetown,2012-11-13,1,2012-2013,2012-11
Georgetown,2012-11-15,1,2012-2013,2012-11
Georgetown,2012-11-20,1,2012-2013,2012-11
Georgetown,2012-11-21,1,2012-2013,2012-11
Georgetown,2012-11-23,1,2012-2013,2012-11
Georgetown,2012-11-26,1,2012-2013,2012-11
Georgetown,2012-11-28,1,2012-2013,2012-11
Georgetown,2012-11-30,1,2012-2013,2012-11
Georgetown,2012-12-04,1,2012-2013,2012-12
Georgetown,2012-12-05,1,2012-2013,2012-12
Georgetown,2012-12-06,1,2012-2013,2012-12
Georgetown,2012-12-07,1,2012-2013,2012-12
Georgetown,2012-12-08,1,2012-2013,2012-12
Georgetown,2012-12-10,1,2012-2013,2012-12
Georgetown,2012-12-14,1,2012-2013,2012-12
Georgetown,2012-12-21,1,2012-2013,2012-12
Georgetown,2012-12-26,1,2012-2013,2012-12
Georgetown,2013-01-01,1,2012-2013,2013-01
Georgetown,2013-01-02,1,2012-2013,2013-01
Georgetown,2013-01-06,1,2012-2013,2013-01
Georgetown,2013-01-07,1,2012-2013,2013-01
Georgetown,2013-01-08,1,2012-2013,2013-01
Georgetown,2013-01-11,1,2012-2013,2013-01
Georgetown,2013-01-15,1,2012-2013,2013-01
Georgetown,2013-01-18,1,2012-2013,2013-01
Georgetown,2013-01-19,1,2012-2013,2013-01
Georgetown,2013-01-20,1,2012-2013,2013-01
Georgetown,2013-01-21,1,2012-2013,2013-01
Georgetown,2013-01-23,1,2012-2013,2013-01
Georgetown,2013-01-25,1,2012-2013,2013-01
Georgetown,2013-01-27,1,2012-2013,2013-01
Georgetown,2013-01-28,1,2012-2013,2013-01
Georgetown,2013-01-29,1,2012-2013,2013-01
Georgetown,2013-01-31,1,2012-2013,2013-01
Georgetown,2013-02-01,1,2012-2013,2013-02
Georgetown,2013-02-02,1,2012-2013,2013-02
Georgetown,2013-02-04,1,2012-2013,2013-02
Georgetown,2013-02-05,1,2012-2013,2013-02
Georgetown,2013-02-06,1,2012-2013,2013-02
Georgetown,2013-02-07,1,2012-2013,2013-02
Georgetown,2013-02-08,1,2012-2013,2013-02
Georgetown,2013-02-09,1,2012-2013,2013-02
Georgetown,2013-02-12,1,2012-2013,2013-02
Georgetown,2013-02-14,1,2012-2013,2013-02
Georgetown,2013-02-15,1,2012-2013,2013-02
Georgetown,2013-02-16,1,2012-2013,2013-02
Georgetown,2013-02-17,1,2012-2013,2013-02
Georgetown,2013-02-18,1,2012-2013,2013-02
Georgetown,2013-02-19,1,2012-2013,2013-02
Georgetown,2013-02-20,1,2012-2013,2013-02
Georgetown,2013-02-22,1,2012-2013,2013-02
Georgetown,2013-02-23,1,2012-2013,2013-02
Georgetown,2013-02-24,1,2012-2013,2013-02
Georgetown,2013-02-25,1,2012-2013,2013-02
Georgetown,2013-02-26,1,2012-2013,2013-02
Georgetown,2013-02-27,1,2012-2013,2013-02
Georgetown,2013-02-28,1,2012-2013,2013-02
Georgetown,2013-03-01,1,2012-2013,2013-03
Georgetown,2013-03-02,1,2012-2013,2013-03
Georgetown,2013-03-05,1,2012-2013,2013-03
Georgetown,2013-03-11,1,2012-2013,2013-03
Georgetown,2013-03-12,1,2012-2013,2013-03
Georgetown,2013-03-13,1,2012-2013,2013-03
Georgetown,2013-03-14,1,2012-2013,2013-03
Georgetown,2013-03-15,1,2012-2013,2013-03
Georgetown,2013-03-17,1,2012-2013,2013-03
Georgetown,2013-03-18,1,2012-2013,2013-03
Georgetown,2013-03-19,1,2012-2013,2013-03
Georgetown,2013-03-20,1,2012-2013,2013-03
Georgetown,2013-03-21,1,2012-2013,2013-03
Georgetown,2013-03-22,1,2012-2013,2013-03
Georgetown,2013-03-23,1,2012-2013,2013-03
Georgetown,2013-03-24,1,2012-2013,2013-03
Georgetown,2013-03-25,1,2012-2013,2013-03
Georgetown,2013-03-26,1,2012-2013,2013-03
Georgetown,2013-04-01,1,2012-2013,2013-04
Georgetown,2013-04-03,1,2012-2013,2013-04
Georgetown,2013-04-04,1,2012-2013,2013-04
Georgetown,2013-04-05,1,2012-2013,2013-04
Georgetown,2013-04-07,1,2012-2013,2013-04
Georgetown,2013-04-08,1,2012-2013,2013-04
Georgetown,2013-04-09,1,2012-2013,2013-04
Georgetown,2013-04-10,1,2012-2013,2013-04
Georgetown,2013-04-11,1,2012-2013,2013-04
Georgetown,2013-04-12,1,2012-2013,2013-04
Georgetown,2013-04-14,1,2012-2013,2013-04
Georgetown,2013-04-15,1,2012-2013,2013-04
Georgetown,2013-04-16,1,2012-2013,2013-04
Georgetown,2013-04-17,1,2012-2013,2013-04
Georgetown,2013-04-18,1,2012-2013,2013-04
Georgetown,2013-04-19,1,2012-2013,2013-04
Georgetown,2013-04-20,1,2012-2013,2013-04
Georgetown,2013-04-21,1,2012-2013,2013-04
Georgetown,2013-04-22,1,2012-2013,2013-04
Georgetown,2013-04-23,1,2012-2013,2013-04
Georgetown,2013-04-24,1,2012-2013,2013-04
Georgetown,2013-04-26,1,2012-2013,2013-04
Georgetown,2013-04-28,1,2012-2013,2013-04
Georgetown,2013-04-29,1,2012-2013,2013-04
Georgetown,2013-05-01,1,2012-2013,2013-05
Georgetown,2013-05-02,1,2012-2013,2013-05
Georgetown,2013-05-03,1,2012-2013,2013-05
Georgetown,2013-05-05,1,2012-2013,2013-05
Georgetown,2013-05-08,1,2012-2013,2013-05
Georgetown,2013-05-09,1,2012-2013,2013-05
Georgetown,2013-05-13,1,2012-2013,2013-05
Georgetown,2013-05-16,1,2012-2013,2013-05
Georgetown,2013-05-17,1,2012-2013,2013-05
Georgetown,2013-05-18,1,2012-2013,2013-05
Georgetown,2013-05-20,1,2012-2013,2013-05
Georgetown,2013-05-23,1,2012-2013,2013-05
Georgetown,2013-05-26,1,2012-2013,2013-05
Georgetown,2013-05-28,1,2012-2013,2013-05
Georgetown,2013-06-01,1,2012-2013,2013-06
Georgetown,2013-06-03,1,2012-2013,2013-06
Georgetown,2013-06-04,1,2012-2013,2013-06
Georgetown,2013-06-06,1,2012-2013,2013-06
Georgetown,2013-06-07,1,2012-2013,2013-06
Georgetown,2013-06-08,1,2012-2013,2013-06
Georgetown,2013-06-10,1,2012-2013,2013-06
Georgetown,2013-06-11,1,2012-2013,2013-06
Georgetown,2013-06-13,1,2012-2013,2013-06
Georgetown,2013-06-17,1,2012-2013,2013-06
Georgetown,2013-06-20,1,2012-2013,2013-06
Georgetown,2013-06-21,1,2012-2013,2013-06
Georgetown,2013-06-22,1,2012-2013,2013-06
Georgetown,2013-06-26,1,2012-2013,2013-06
Georgetown,2013-06-27,1,2012-2013,2013-06
Georgetown,2013-06-30,1,2012-2013,2013-06
Georgetown,2013-07-01,1,2012-2013,2013-07
Georgetown,2013-07-02,1,2012-2013,2013-07
Georgetown,2013-07-05,1,2012-2013,2013-07
Georgetown,2013-07-09,1,2012-2013,2013-07
Georgetown,2013-07-10,1,2012-2013,2013-07
Georgetown,2013-07-12,1,2012-2013,2013-07
Georgetown,2013-07-18,1,2012-2013,2013-07
Georgetown,2013-07-19,1,2012-2013,2013-07
Georgetown,2013-07-25,1,2012-2013,2013-07
Georgetown,2013-07-31,1,2012-2013,2013-07
Georgetown,2013-08-01,1,2013-2014,2013-08
Georgetown,2013-08-05,1,2013-2014,2013-08
Georgetown,2013-08-07,1,2013-2014,2013-08
Georgetown,2013-08-08,1,2013-2014,2013-08
Georgetown,2013-08-09,1,2013-2014,2013-08
Georgetown,2013-08-13,1,2013-2014,2013-08
Georgetown,2013-08-21,1,2013-2014,2013-08
Georgetown,2013-08-26,1,2013-2014,2013-08
Georgetown,2013-08-27,1,2013-2014,2013-08
Georgetown,2013-08-30,1,2013-2014,2013-08
Georgetown,2013-09-04,1,2013-2014,2013-09
Georgetown,2013-09-06,1,2013-2014,2013-09
Georgetown,2013-09-08,1,2013-2014,2013-09
Georgetown,2013-09-10,1,2013-2014,2013-09
Georgetown,2013-09-13,1,2013-2014,2013-09
Georgetown,2013-09-14,1,2013-2014,2013-09
